signalID,zoneGroup,zone,corridor,subcorridor,agency,mainStreetName,sideStreetName,milepost,asOf,duplicate,include,modified,note,county,city,latitude,longitude,priority,classification
"11188","Eastern Metro","District 7","Decatur","Avondale","DeKalb County","East Ponce de Leon Avenue","Sycamore Drive/Sycamore Street","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Old Decatur",33.77615,-84.28283,"Low","Other"
"11356","Eastern Metro","District 7","Decatur","Avondale","DeKalb County","North Avondale Road","Oak Street","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Avondale Estates",33.77567,-84.27065,"Neutral","Progression"
"11497","Eastern Metro","District 7","Decatur","Avondale","DeKalb County","Covington Highway","Kensington Road","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Avondale Estates",33.77174,-84.25463,"Neutral","Other"
"11498","Eastern Metro","District 7","Decatur","Avondale","DeKalb County","Covington Highway","Lakeshore Drive","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","",33.77486,-84.26206,"Neutral","Progression"
"11499","Eastern Metro","District 7","Decatur","Avondale","DeKalb County","Covington Highway","Mountain Drive","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.77316,-84.2566,"Neutral","Progression"
"1130","North","District 1","Free - District 1","Banks - Isolated","GDOT","SR 15 / US 441","SR 51 / Old Federal Road","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Banks","",34.34907,-83.46561,"Neutral","Other"
"1458","North","District 1","Free - District 1","Banks - Isolated","GDOT","SR 15","Faulkner Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Banks","",34.26078,-83.466,"Neutral","Other"
"1455","Western Metro","District 7","Barrett Pkwy/Stilesboro Rd","Barrett Pkwy","Cobb County","Barrett Pkwy","Stilesboro Rd","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Cobb","Kennesaw",33.98204,-84.60864,"Neutral","Progression"
"1456","Western Metro","District 7","Barrett Pkwy/Stilesboro Rd","Barrett Pkwy","Cobb County","Barrett Pkwy","Village Greene / Stone Bridge Run","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",33.97154,-84.61113,"Neutral","Progression"
"1457","Western Metro","District 7","Barrett Pkwy/Stilesboro Rd","Barrett Pkwy","Cobb County","Barrett Pkwy","Burnt Hickory Rd","","2019-01-01T00:00:00","","1","2022-05-31T00:00:00","","Cobb","",33.96403,-84.61567,"Neutral","Progression"
"7067170","Western Metro","District 7","Barrett Pkwy/Stilesboro Rd","Barrett Pkwy","Cobb County","Barrett Pkwy","Villa Rica Rd","","2021-08-21T00:00:00","","1","2025-01-01T00:00:00","","Cobb","Marietta",33.92995,-84.63267,"Neutral","Progression"
"7067171","Western Metro","District 7","Barrett Pkwy/Stilesboro Rd","Barrett Pkwy","Cobb County","Barrett Pkwy","Macedonia","","2021-08-21T00:00:00","","1","2025-01-01T00:00:00","","Cobb","Marietta",33.8712,-84.63454,"Neutral","Progression"
"7067172","Western Metro","District 7","Barrett Pkwy/Stilesboro Rd","Barrett Pkwy","Cobb County","Barrett Pkwy","Laura brown Way / Walmart","","2021-08-21T00:00:00","","1","2025-01-01T00:00:00","","Cobb","Powder Springs",33.86922,-84.6334,"Neutral","Progression"
"1095","North","District 1","Free - SR 316/University Pkwy (Barrow/Oconee)","Barrow","GDOT","SR 316/US 29","Kilcrease Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Auburn",33.96773,-83.81977,"High","Other"
"1096","North","District 1","Free - SR 316/University Pkwy (Barrow/Oconee)","Barrow","GDOT","SR 316/University Pkwy/US 29","SR 211/SR 8/Bethlehem Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Statham",33.9564,-83.60692,"High","Other"
"1097","North","District 1","Free - SR 316/University Pkwy (Barrow/Oconee)","Barrow","GDOT","SR 316/US 29/University Pkwy","Patrick Mill Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Winder",33.96192,-83.79638,"High","Other"
"1098","North","District 1","Free - SR 316/University Pkwy (Barrow/Oconee)","Barrow","GDOT","SR 316/University Pkwy/US 29","Carl Bethlehem Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Winder",33.95311,-83.76822,"High","Other"
"1357","North","District 1","Free - SR 316/University Pkwy (Barrow/Oconee)","Barrow","GDOT","SR 316/University Pkwy/US 29","SR 11/Christmas Ave/Monroe Hwy","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Bethlehem",33.94212,-83.71606,"High","Other"
"1476","North","District 1","Free - SR 316/University Pkwy (Barrow, Oconee)","Barrow","GDOT","SR 11","SR 316 WB Ramp","","2025-04-01T00:00:00","","1","2025-04-01T00:00:00","","Barrow","",33.94281,-83.7163,"High","Other"
"1477","North","District 1","Free - SR 316/University Pkwy (Barrow, Oconee)","Barrow","GDOT","SR 11","SR 316 EB Ramp","","2025-04-01T00:00:00","","1","2025-04-01T00:00:00","","Barrow","",33.94142,-83.7156,"High","Other"
"1363","North","District 1","Free - District 1","Barrow - Isolated","GDOT","SR 8/Atlanta Hwy SE","E Midland Ave","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",33.97289,-83.68912,"Neutral","Other"
"1365","North","District 1","Free - District 1","Barrow - Isolated","GDOT","SR 81/Hwy 81","Matthews School Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",33.97084,-83.74361,"Neutral","Other"
"1369","North","District 1","Free - District 1","Barrow - Isolated","GDOT","SR 11/Christmas Ave","Star St/SR 324","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",33.93206,-83.71404,"Neutral","Other"
"1370","North","District 1","Free - District 1","Barrow - Isolated","GDOT","SR 53/Hwy 53","Rockwell Church Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Winder",34.03561,-83.71455,"Neutral","Other"
"1372","North","District 1","Free - District 1","Barrow - Isolated","GDOT","SR 211/Atlanta Hwy SE","Jefferson St","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Statham",33.96446,-83.59702,"Neutral","Other"
"1467","North","District 1","Free - District 1","Barrow - Isolated","GDOT","West WInder Bypass","Matthews School Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",33.99095,-83.78165,"Low","Other"
"1468","North","District 1","Free - District 1","Barrow - Isolated","GDOT","West Winder Byp","Carl Bethehem Rd","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",33.97387,-83.78658,"Low","Other"
"1371","North","District 1","Free - District 1","Barrow - SR 211","GDOT","SR 211","Rockwell Church Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Winder",34.02214,-83.76506,"Neutral","Other"
"1466","North","District 1","Free - District 1","Barrow - SR 211","GDOT","SR 211","West Winder Byp","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",34.00627,-83.75538,"Neutral","Other"
"1360","North","District 1","Free - District 1","Barrow - SR 8 (Auburn)","GDOT","SR 8/Atlanta Hwy/5th Ave","Mt Moriah Rd/Main St","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Auburn",34.01291,-83.8282,"Neutral","Other"
"1361","North","District 1","Free - District 1","Barrow - SR 8 (Auburn)","GDOT","SR 8/Atlanta Hwy SE","6th St","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Auburn",34.0122,-83.8252,"Neutral","Other"
"1362","North","District 1","Free - District 1","Barrow - SR 8 (Auburn)","GDOT","SR 8/Atlanta Hwy SE","SR 324/Hill's Shop Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Auburn",34.00964,-83.85261,"Neutral","Other"
"1364","North","District 1","Free - District 1","Barrow - SR 8 (Auburn)","GDOT","SR 8/Atlanta Hwy","Carl Cedar Hill Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Auburn",34.00546,-83.81148,"Neutral","Other"
"1271","North","District 1","Free - District 1","Barrow - SR 8 (W of Winder)","GDOT","SR 8","Wal-Mart Dr","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","Winder",33.99218,-83.7586,"Neutral","Other"
"1413","North","District 1","Free - District 1","Barrow - SR 8 (W of Winder)","GDOT","SR 8/Atlanta Hwy/W May St","Ed Hogan Rd/Cedar Creek Dr","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",33.99271,-83.75317,"High","Other"
"1465","North","District 1","Free - District 1","Barrow - SR 8 (W of Winder)","GDOT","SR 8","Matthews School Road","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Barrow","",33.99202,-83.78185,"Neutral","Other"
"6205","North","District 6","Free - District 6","Bartow - Glade Rd (I-75 Exit 278)","GDOT","I-75 SB","Glade Road Exit 278","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Acworth",34.07979,-84.67648,"High","Other"
"6206","North","District 6","Free - District 6","Bartow - Glade Rd (I-75 Exit 278)","GDOT","I-75 NB","Glade Road Exit 278","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Acworth",34.08179,-84.67648,"High","Other"
"6191","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 113","Covered Bridge Road","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Taylorsville",34.10149,-84.9267,"Neutral","Other"
"6200","North","District 6","Free - District 6","Bartow - Isolated","GDOT","Cass-White Road","Busch Road","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.27309,-84.8061,"High","Other"
"6207","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 20","Harden Bridge Road","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Kingston",34.21606,-84.9347,"Neutral","Other"
"6223","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 3","Fire Tower Road","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.24481,-84.85714,"Neutral","Other"
"6292","North","District 6","Free - District 6","Bartow - Isolated","GDOT","Cassville White Rd","I-75 SB Ramps","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.27314,-84.80949,"low","Other"
"6293","North","District 6","Free - District 6","Bartow - Isolated","GDOT","Cassville White Rd","I-75 Ramps","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.27316,-84.81304,"Neutral","Other"
"6300","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 61","SR 113","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.12901,-84.85241,"Neutral","Other"
"6316","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 61","Tellus Drive","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.24184,-84.77515,"Neutral","Other"
"6436","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 61","Peoples Valley","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.20815,-84.79897,"High","Other"
"6503","North","District 6","Free - District 6","Bartow - Isolated","GDOT","I-75 NB Ramp","Old Allatoona Rd","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","",34.11804,-84.7376,"High","Other"
"6552","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 61","Toyo Tire","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","",34.29551,-84.73304,"Neutral","Other"
"6679","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 3","Red Top Mountain Conn","","2023-06-06T00:00:00","","1","2023-06-06T00:00:00","","Bartow","",34.14195,-84.74843,"Neutral","Other"
"6680","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 20","Triple E Farms","","2025-04-01T00:00:00","","1","2025-04-01T00:00:00","","Bartow","",34.22017,-84.917,"Neutral","Other"
"6681","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 20","SK Battery","","2025-04-01T00:00:00","","1","2025-04-01T00:00:00","","Bartow","",34.22198,-84.9092,"Neutral","Other"
"6998","North","District 6","Free - District 6","Bartow - Isolated","GDOT","Main Street","RR Track Status","","2025-04-01T00:00:00","","1","2025-04-01T00:00:00","","Bartow","",34.16546,-84.7954,"Neutral","Other"
"6999","North","District 6","Free - District 6","Bartow - Isolated","GDOT","SR 3","Mac Johnson","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","",34.21893,-84.84329,"Neutral","Other"
"6198","North","District 6","Free - District 6","Bartow - S Bypass (Emerson)","GDOT","SR 113","SR 293 Conn","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Emerson",34.13005,-84.76345,"Neutral","Other"
"6345","North","District 6","Free - District 6","Bartow - S Bypass (Emerson)","GDOT","SR 1000","Old Alabama","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Emerson",34.11902,-84.76814,"Neutral","Other"
"6346","North","District 6","Free - District 6","Bartow - S Bypass (Emerson)","GDOT","SR 1000","Red Top Mountain Road","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.14024,-84.74577,"Neutral","Other"
"6193","North","District 6","Free - District 6","Bartow - SR 113 (I-75 Exit 288)","GDOT","East Main Street Exit 288","I-75 NB","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.175,-84.75813,"High","Other"
"6670","North","District 6","Free - District 6","Bartow - SR 113 (I-75 Exit 288)","GDOT","SR 113/Main St","Canyon Pkwy","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","",34.17344,-84.76392,"Neutral","Other"
"6195","North","District 6","Free - District 6","Bartow - SR 140 (Adairsville)","GDOT","Joe Frank Harris Highway","Adairsville Highway","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Adairsville",34.37697,-84.93256,"High","Other"
"6601","North","District 6","Free - District 6","Bartow - SR 140 (Adairsville)","GDOT","SR 140","Hall Station","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Adairsville",34.37672,-84.94036,"Neutral","Other"
"6216","North","District 6","Free - District 6","Bartow - SR 293 (N of Cartersville)","GDOT","SR 293","Sugar Valley","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.18182,-84.81591,"Neutral","Other"
"6228","North","District 6","Free - District 6","Bartow - SR 293 (N of Cartersville)","GDOT","SR 293","Erwin Street","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","",34.1753,-84.81048,"Neutral","Other"
"6041","North","District 6","Free - District 6","Bartow - SR 293 (S of Cartersville)","GDOT","Tennessee Street","Leake/Gilmer","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.16414,-84.79361,"Neutral","Other"
"6042","North","District 6","Free - District 6","Bartow - SR 293 (S of Cartersville)","GDOT","Tennessee St","Postelle St","","2018-03-01T00:00:00","","1","2023-06-06T00:00:00","","Bartow","Cartersville",34.16192,-84.79357,"Neutral","Other"
"1868","Eastern Metro","District 1","Indian Trail","Beaver Ruin","Gwinnett County","BEAVER RUIN RD","85 SB Ramp","","2021-03-01T00:00:00","","1","2025-01-01T00:00:00","","Gwinnett","Norcross",33.9368,-84.15984,"Neutral","Progression"
"1869","Eastern Metro","District 1","Indian Trail","Beaver Ruin","Gwinnett County","BEAVER RUIN RD","85 NB Ramp","","2021-03-01T00:00:00","","1","2025-01-01T00:00:00","","Gwinnett","Norcross",33.93594,-84.15894,"Neutral","Progression"
"1871","Eastern Metro","District 1","Indian Trail","Beaver Ruin","Gwinnett County","BEAVER RUIN RD","PARK DR","","2021-03-01T00:00:00","","1","2025-01-01T00:00:00","","Gwinnett","Norcross",33.93271,-84.15342,"Neutral","Progression"
"1872","Eastern Metro","District 1","Indian Trail","Beaver Ruin","Gwinnett County","BEAVER RUIN RD","STEVE REYNOLDS BLVD","","2021-03-01T00:00:00","","1","2025-01-01T00:00:00","","Gwinnett","Norcross",33.93085,-84.14627,"Neutral","Progression"
"6057004","North","District 6","Free - Cherokee Co","Bells Ferry Rd (North)","Cherokee County","Bells Ferry Road","Butterworth Road","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Cherokee","",34.20487,-84.52316,"Low","Other"
"6057005","North","District 6","Free - Cherokee Co","Bells Ferry Rd (North)","Cherokee County","Bells Ferry Road","Bridgemill Avenue / Liberty Elementary","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Cherokee","",34.19246,-84.5387,"Low","Other"
"6057006","North","District 6","Free - Cherokee Co","Bells Ferry Rd (North)","Cherokee County","Bells Ferry Road","Sixes Road / Bridgemill Parkway","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Cherokee","",34.17936,-84.55099,"Low","Other"
"6057007","North","District 6","Free - Cherokee Co","Bells Ferry Rd (North)","Cherokee County","Bells Ferry Road","Ridge Road","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Cherokee","",34.17378,-84.55776,"Low","Other"
"6057017","North","District 6","SR 92 (I-575 Exit 7)","Bells Ferry Rd (South)","Cherokee County","Bells Ferry Road","Hunter Trail / Red Barn Road","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Cherokee","",34.0961,-84.58302,"Neutral","Progression"
"6057018","North","District 6","SR 92 (I-575 Exit 7)","Bells Ferry Rd (South)","Cherokee County","Bells Ferry Road","Robin Road","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Cherokee","",34.09342,-84.58284,"Neutral","Progression"
"6057019","North","District 6","SR 92 (I-575 Exit 7)","Bells Ferry Rd (South)","Cherokee County","Bells Ferry Road","Lake Forest Drive","","2021-03-01T00:00:00","","1","2023-06-06T00:00:00","","Cherokee","",34.07864,-84.57326,"Neutral","Progression"
"7750","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","Columbia Drive","Midway Road","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.75563,-84.26899,"Neutral","Progression"
"7751","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","Columbia Drive","Clarendon Avenue","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Avondale Estates",33.75652,-84.27067,"Neutral","Progression"
"7752","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","Columbia Drive","Columbia Village Center","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.75323,-84.26617,"Neutral","Progression"
"7753","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","Columbia Drive","Belvedere Lane / Robin Road","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.75002,-84.26398,"Neutral","Progression"
"7758","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","SR 154","Line Street/Woodfern Drive","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.74818,-84.28033,"High","Progression"
"7759","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","SR 154","Carter Road","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.74997,-84.27585,"High","Progression"
"7760","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","SR 154","Rupert Road","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.7506,-84.2747,"High","Progression"
"7761","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","SR 154","Hooper Alexander Drive","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.75199,-84.27242,"High","Progression"
"7762","Eastern Metro","District 7","Memorial Dr","Belvedere Park","DeKalb County","SR 154","Belvedere Plaza","","2018-03-01T00:00:00","","1","2022-05-31T00:00:00","","DeKalb","Decatur",33.75266,-84.27136,"High","Progression"
